"Plot Title:  21567199"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21567199, SEN S/N: 21567199)","Temp, °C (LGR S/N: 21567199, SEN S/N: 21567199)","Water Level, meters (LGR S/N: 21567199)","Coupler Detached (LGR S/N: 21567199)","Coupler Attached (LGR S/N: 21567199)","Host Connected (LGR S/N: 21567199)","Stopped (LGR S/N: 21567199)","End Of File (LGR S/N: 21567199)"
1204,06/12/24 03:00:00 AM,767.68,6.674,1.484,,,,,
1205,06/12/24 04:00:00 AM,768.19,6.674,1.491,,,,,
1206,06/12/24 05:00:00 AM,769.41,6.573,1.507,,,,,
1207,06/12/24 06:00:00 AM,769.93,6.573,1.514,,,,,
1208,06/12/24 07:00:00 AM,770.95,6.573,1.528,,,,,
1209,06/12/24 08:00:00 AM,770.95,6.573,1.528,,,,,
1210,06/12/24 09:00:00 AM,770.64,6.471,1.524,,,,,
1211,06/12/24 10:00:00 AM,771.36,6.370,1.534,,,,,
1212,06/12/24 11:00:00 AM,770.59,6.370,1.523,,,,,
1213,06/12/24 12:00:00 PM,771.56,6.268,1.536,,,,,
1214,06/12/24 01:00:00 PM,770.99,6.166,1.529,,,,,
1215,06/12/24 02:00:00 PM,771.19,6.064,1.531,,,,,
1216,06/12/24 03:00:00 PM,770.94,6.064,1.528,,,,,
1217,06/12/24 04:00:00 PM,770.88,5.962,1.527,,,,,
1218,06/12/24 05:00:00 PM,771.60,5.860,1.537,,,,,
1219,06/12/24 06:00:00 PM,770.58,5.860,1.523,,,,,
1220,06/12/24 07:00:00 PM,770.98,5.655,1.528,,,,,
1221,06/12/24 08:00:00 PM,771.69,5.552,1.538,,,,,
1222,06/12/24 09:00:00 PM,771.63,5.450,1.537,,,,,
1223,06/12/24 10:00:00 PM,772.09,5.347,1.543,,,,,
1224,06/12/24 11:00:00 PM,772.80,5.244,1.553,,,,,
1225,06/13/24 12:00:00 AM,773.21,6.978,1.559,,,,,
1226,06/13/24 01:00:00 AM,773.31,7.682,1.561,,,,,
1227,06/13/24 02:00:00 AM,774.54,7.582,1.578,,,,,
1228,06/13/24 03:00:00 AM,774.24,7.481,1.573,,,,,
1229,06/13/24 04:00:00 AM,773.93,7.381,1.569,,,,,
1230,06/13/24 05:00:00 AM,774.34,7.682,1.575,,,,,
1231,06/13/24 06:00:00 AM,774.85,7.682,1.582,,,,,
1232,06/13/24 07:00:00 AM,774.85,7.682,1.582,,,,,
1233,06/13/24 08:00:00 AM,775.16,7.782,1.586,,,,,
1234,06/13/24 09:00:00 AM,775.26,7.983,1.588,,,,,
1235,06/13/24 10:00:00 AM,774.60,8.182,1.579,,,,,
1236,06/13/24 11:00:00 AM,774.49,8.481,1.578,,,,,
1237,06/13/24 12:00:00 PM,774.24,8.978,1.575,,,,,
1238,06/13/24 01:00:00 PM,773.41,9.373,1.564,,,,,
1239,06/13/24 02:00:00 PM,772.18,9.472,1.547,,,,,
1240,06/13/24 03:00:00 PM,772.79,9.669,1.556,,,,,
1241,06/13/24 04:00:00 PM,772.65,9.373,1.554,,,,,
1242,06/13/24 05:00:00 PM,772.50,9.077,1.551,,,,,
1243,06/13/24 06:00:00 PM,771.27,9.176,1.535,,,,,
1244,06/13/24 07:00:00 PM,770.76,9.176,1.528,,,,,
1245,06/13/24 08:00:00 PM,769.42,9.077,1.509,,,,,
1246,06/13/24 09:00:00 PM,769.94,9.077,1.516,,,,,
1247,06/13/24 10:00:00 PM,770.24,9.176,1.521,,,,,
1248,06/13/24 11:00:00 PM,769.73,9.176,1.514,,,,,
1249,06/14/24 12:00:00 AM,769.06,9.373,1.505,,,,,
1250,06/14/24 01:00:00 AM,769.06,9.373,1.505,,,,,
1251,06/14/24 02:00:00 AM,769.47,9.176,1.510,,,,,
1252,06/14/24 03:00:00 AM,769.47,9.176,1.510,,,,,
1253,06/14/24 04:00:00 AM,768.86,8.978,1.501,,,,,
1254,06/14/24 05:00:00 AM,768.04,8.879,1.490,,,,,
1255,06/14/24 06:00:00 AM,768.60,8.978,1.498,,,,,
1256,06/14/24 07:00:00 AM,770.14,8.978,1.519,,,,,
1257,06/14/24 08:00:00 AM,770.40,8.978,1.522,,,,,
1258,06/14/24 09:00:00 AM,768.91,9.077,1.502,,,,,
1259,06/14/24 10:00:00 AM,768.66,9.077,1.499,,,,,
1260,06/14/24 11:00:00 AM,767.53,8.879,1.483,,,,,
1261,06/14/24 12:00:00 PM,767.94,8.680,1.489,,,,,
1262,06/14/24 01:00:00 PM,767.94,8.680,1.489,,,,,
1263,06/14/24 02:00:00 PM,766.92,8.680,1.475,,,,,
1264,06/14/24 03:00:00 PM,766.11,8.581,1.464,,,,,
1265,06/14/24 04:00:00 PM,766.00,8.382,1.462,,,,,
1266,06/14/24 05:00:00 PM,766.20,8.282,1.465,,,,,
1267,06/14/24 06:00:00 PM,766.20,8.282,1.465,,,,,
1268,06/14/24 07:00:00 PM,765.90,8.182,1.461,,,,,
1269,06/14/24 08:00:00 PM,765.29,7.983,1.452,,,,,
1270,06/14/24 09:00:00 PM,765.69,7.782,1.458,,,,,
1271,06/14/24 10:00:00 PM,765.85,7.582,1.460,,,,,
1272,06/14/24 11:00:00 PM,767.07,7.481,1.476,,,,,
1273,06/15/24 12:00:00 AM,767.13,7.582,1.477,,,,,
1274,06/15/24 01:00:00 AM,765.80,7.481,1.459,,,,,
1275,06/15/24 02:00:00 AM,766.72,7.782,1.472,,,,,
1276,06/15/24 03:00:00 AM,766.62,8.082,1.470,,,,,
1277,06/15/24 04:00:00 AM,766.52,7.882,1.469,,,,,
1278,06/15/24 05:00:00 AM,764.93,7.782,1.447,,,,,
1279,06/15/24 06:00:00 AM,765.85,8.082,1.460,,,,,
1280,06/15/24 07:00:00 AM,766.11,8.082,1.463,,,,,
1281,06/15/24 08:00:00 AM,766.52,7.882,1.469,,,,,
1282,06/15/24 09:00:00 AM,764.67,7.782,1.444,,,,,
1283,06/15/24 10:00:00 AM,763.65,7.782,1.430,,,,,
1284,06/15/24 11:00:00 AM,764.22,7.882,1.437,,,,,
1285,06/15/24 12:00:00 PM,765.33,8.581,1.453,,,,,
1286,06/15/24 01:00:00 PM,764.77,8.481,1.446,,,,,
1287,06/15/24 02:00:00 PM,765.69,8.282,1.458,,,,,
1288,06/15/24 03:00:00 PM,765.39,8.182,1.454,,,,,
1289,06/15/24 04:00:00 PM,765.44,8.282,1.455,,,,,
1290,06/15/24 05:00:00 PM,765.75,8.382,1.459,,,,,
1291,06/15/24 06:00:00 PM,766.98,8.282,1.476,,,,,
1292,06/15/24 07:00:00 PM,766.51,8.382,1.469,,,,,
1293,06/15/24 08:00:00 PM,765.18,8.282,1.451,,,,,
1294,06/15/24 09:00:00 PM,767.18,8.182,1.478,,,,,
1295,06/15/24 10:00:00 PM,767.08,7.983,1.476,,,,,
1296,06/15/24 11:00:00 PM,767.08,7.983,1.476,,,,,
1297,06/16/24 12:00:00 AM,766.00,7.882,1.462,,,,,
1298,06/16/24 01:00:00 AM,766.00,7.882,1.462,,,,,
1299,06/16/24 02:00:00 AM,765.90,7.682,1.460,,,,,
1300,06/16/24 03:00:00 AM,766.47,7.782,1.468,,,,,
1301,06/16/24 04:00:00 AM,766.41,7.682,1.467,,,,,
1302,06/16/24 05:00:00 AM,765.34,7.582,1.453,,,,,
1303,06/16/24 06:00:00 AM,765.08,7.582,1.449,,,,,
1304,06/16/24 07:00:00 AM,765.80,7.481,1.459,,,,,
1305,06/16/24 08:00:00 AM,766.31,7.481,1.466,,,,,
1306,06/16/24 09:00:00 AM,765.49,7.381,1.455,,,,,
1307,06/16/24 10:00:00 AM,765.44,7.280,1.454,,,,,
1308,06/16/24 11:00:00 AM,764.93,7.280,1.447,,,,,
1309,06/16/24 12:00:00 PM,764.67,7.280,1.443,,,,,
1310,06/16/24 01:00:00 PM,764.67,7.280,1.443,,,,,
1311,06/16/24 02:00:00 PM,764.47,7.381,1.441,,,,,
1312,06/16/24 03:00:00 PM,763.65,7.782,1.430,,,,,
1313,06/16/24 04:00:00 PM,763.50,7.983,1.428,,,,,
1314,06/16/24 05:00:00 PM,763.09,8.182,1.423,,,,,
1315,06/16/24 06:00:00 PM,763.29,8.082,1.425,,,,,
1316,06/16/24 07:00:00 PM,762.83,8.182,1.419,,,,,
1317,06/16/24 08:00:00 PM,762.12,8.282,1.409,,,,,
1318,06/16/24 09:00:00 PM,761.61,8.282,1.402,,,,,
1319,06/16/24 10:00:00 PM,762.12,8.282,1.409,,,,,
1320,06/16/24 11:00:00 PM,761.86,8.282,1.406,,,,,
1321,06/17/24 12:00:00 AM,761.35,8.282,1.399,,,,,
1322,06/17/24 01:00:00 AM,760.58,8.282,1.388,,,,,
1323,06/17/24 02:00:00 AM,760.02,8.182,1.381,,,,,
1324,06/17/24 03:00:00 AM,760.48,8.082,1.387,,,,,
1325,06/17/24 04:00:00 AM,759.45,8.082,1.373,,,,,
1326,06/17/24 05:00:00 AM,759.50,8.182,1.374,,,,,
1327,06/17/24 06:00:00 AM,758.89,8.481,1.366,,,,,
1328,06/17/24 07:00:00 AM,758.63,8.481,1.362,,,,,
1329,06/17/24 08:00:00 AM,759.20,8.581,1.370,,,,,
1330,06/17/24 09:00:00 AM,758.42,8.581,1.359,,,,,
1331,06/17/24 10:00:00 AM,757.97,8.680,1.353,,,,,
1332,06/17/24 11:00:00 AM,757.97,8.680,1.353,,,,,
1333,06/17/24 12:00:00 PM,758.27,8.779,1.358,,,,,
1334,06/17/24 01:00:00 PM,757.30,8.879,1.344,,,,,
1335,06/17/24 02:00:00 PM,757.61,8.978,1.348,,,,,
1336,06/17/24 03:00:00 PM,758.12,8.978,1.355,,,,,
1337,06/17/24 04:00:00 PM,757.91,9.077,1.353,,,,,
1338,06/17/24 05:00:00 PM,757.14,9.077,1.342,,,,,
1339,06/17/24 06:00:00 PM,756.68,9.176,1.336,,,,,
1340,06/17/24 07:00:00 PM,756.98,9.275,1.341,,,,,
1341,06/17/24 08:00:00 PM,757.24,9.275,1.344,,,,,
1342,06/17/24 09:00:00 PM,757.19,9.176,1.343,,,,,
1343,06/17/24 10:00:00 PM,756.68,9.176,1.336,,,,,
1344,06/17/24 11:00:00 PM,757.96,9.176,1.354,,,,,
1345,06/18/24 12:00:00 AM,757.70,9.176,1.350,,,,,
1346,06/18/24 01:00:00 AM,757.14,9.077,1.342,,,,,
1347,06/18/24 02:00:00 AM,757.40,9.077,1.346,,,,,
1348,06/18/24 03:00:00 AM,756.58,8.978,1.335,,,,,
1349,06/18/24 04:00:00 AM,756.83,8.978,1.338,,,,,
1350,06/18/24 05:00:00 AM,757.34,8.978,1.345,,,,,
1351,06/18/24 06:00:00 AM,757.61,8.978,1.348,,,,,
1352,06/18/24 07:00:00 AM,757.81,8.879,1.351,,,,,
1353,06/18/24 08:00:00 AM,758.06,8.879,1.355,,,,,
1354,06/18/24 09:00:00 AM,758.63,8.978,1.362,,,,,
1355,06/18/24 10:00:00 AM,758.12,8.978,1.355,,,,,
1356,06/18/24 11:00:00 AM,759.39,8.978,1.373,,,,,
1357,06/18/24 12:00:00 PM,759.39,8.978,1.373,,,,,
1358,06/18/24 01:00:00 PM,759.14,8.978,1.369,,,,,
1359,06/18/24 02:00:00 PM,759.39,8.978,1.373,,,,,
1360,06/18/24 03:00:00 PM,759.44,9.077,1.374,,,,,
1361,06/18/24 04:00:00 PM,759.23,9.176,1.371,,,,,
1362,06/18/24 05:00:00 PM,758.98,9.176,1.367,,,,,
1363,06/18/24 06:00:00 PM,758.27,9.275,1.358,,,,,
1364,06/18/24 07:00:00 PM,759.03,9.275,1.368,,,,,
1365,06/18/24 08:00:00 PM,758.98,9.176,1.367,,,,,
1366,06/18/24 09:00:00 PM,758.78,9.275,1.365,,,,,
1367,06/18/24 10:00:00 PM,758.00,9.275,1.354,,,,,
1368,06/18/24 11:00:00 PM,759.50,9.176,1.374,,,,,
1369,06/19/24 12:00:00 AM,759.44,9.571,1.374,,,,,
1370,06/19/24 01:00:00 AM,758.97,9.669,1.368,,,,,
1371,06/19/24 02:00:00 AM,758.93,9.571,1.367,,,,,
1372,06/19/24 03:00:00 AM,757.64,9.571,1.350,,,,,
1373,06/19/24 04:00:00 AM,758.41,9.571,1.360,,,,,
1374,06/19/24 05:00:00 AM,758.87,9.472,1.366,,,,,
1375,06/19/24 06:00:00 AM,758.36,9.472,1.359,,,,,
1376,06/19/24 07:00:00 AM,758.11,9.472,1.356,,,,,
1377,06/19/24 08:00:00 AM,758.41,9.571,1.360,,,,,
1378,06/19/24 09:00:00 AM,758.66,9.571,1.364,,,,,
1379,06/19/24 10:00:00 AM,758.41,9.571,1.360,,,,,
1380,06/19/24 11:00:00 AM,758.21,9.669,1.357,,,,,
1381,06/19/24 12:00:00 PM,758.05,9.866,1.355,,,,,
1382,06/19/24 01:00:00 PM,757.88,10.063,1.353,,,,,
1383,06/19/24 02:00:00 PM,757.73,10.259,1.351,,,,,
1384,06/19/24 03:00:00 PM,757.73,10.259,1.351,,,,,
1385,06/19/24 04:00:00 PM,756.75,10.357,1.338,,,,,
1386,06/19/24 05:00:00 PM,756.96,10.259,1.341,,,,,
1387,06/19/24 06:00:00 PM,756.71,10.259,1.337,,,,,
1388,06/19/24 07:00:00 PM,756.50,10.357,1.335,,,,,
1389,06/19/24 08:00:00 PM,756.24,10.357,1.331,,,,,
1390,06/19/24 09:00:00 PM,756.50,10.357,1.335,,,,,
1391,06/19/24 10:00:00 PM,756.50,10.357,1.335,,,,,
1392,06/19/24 11:00:00 PM,757.01,10.357,1.342,,,,,
1393,06/20/24 12:00:00 AM,756.71,10.259,1.337,,,,,
1394,06/20/24 01:00:00 AM,756.86,10.063,1.340,,,,,
1395,06/20/24 02:00:00 AM,756.26,9.866,1.331,,,,,
1396,06/20/24 03:00:00 AM,756.56,9.965,1.335,,,,,
1397,06/20/24 04:00:00 AM,756.26,9.866,1.331,,,,,
1398,06/20/24 05:00:00 AM,755.74,9.866,1.324,,,,,
1399,06/20/24 06:00:00 AM,756.51,9.866,1.334,,,,,
1400,06/20/24 07:00:00 AM,756.77,9.866,1.338,,,,,
1401,06/20/24 08:00:00 AM,756.81,9.965,1.339,,,,,
1402,06/20/24 09:00:00 AM,756.61,10.063,1.336,,,,,
1403,06/20/24 10:00:00 AM,755.58,10.063,1.322,,,,,
1404,06/20/24 11:00:00 AM,755.17,10.259,1.317,,,,,
1405,06/20/24 12:00:00 PM,754.24,10.455,1.304,,,,,
1406,06/20/24 01:00:00 PM,753.98,10.455,1.301,,,,,
1407,06/20/24 02:00:00 PM,753.52,10.553,1.294,,,,,
1408,06/20/24 03:00:00 PM,753.04,11.139,1.289,,,,,
1409,06/20/24 04:00:00 PM,752.50,11.625,1.282,,,,,
1410,06/20/24 05:00:00 PM,751.78,11.722,1.272,,,,,
1411,06/20/24 06:00:00 PM,751.43,11.528,1.267,,,,,
1412,06/20/24 07:00:00 PM,750.92,11.528,1.260,,,,,
1413,06/20/24 08:00:00 PM,750.71,11.625,1.258,,,,,
1414,06/20/24 09:00:00 PM,750.92,11.528,1.260,,,,,
1415,06/20/24 10:00:00 PM,751.22,11.625,1.265,,,,,
1416,06/20/24 11:00:00 PM,751.34,11.334,1.266,,,,,
1417,06/21/24 12:00:00 AM,750.78,11.236,1.258,,,,,
1418,06/21/24 01:00:00 AM,750.62,11.431,1.256,,,,,
1419,06/21/24 02:00:00 AM,750.92,11.528,1.260,,,,,
1420,06/21/24 03:00:00 AM,751.10,11.916,1.263,,,,,
1421,06/21/24 04:00:00 AM,750.80,11.819,1.259,,,,,
1422,06/21/24 05:00:00 AM,750.76,11.722,1.259,,,,,
1423,06/21/24 06:00:00 AM,750.66,11.528,1.257,,,,,
1424,06/21/24 07:00:00 AM,750.71,11.625,1.258,,,,,
1425,06/21/24 08:00:00 AM,750.41,11.528,1.253,,,,,
1426,06/21/24 09:00:00 AM,750.66,11.528,1.257,,,,,
1427,06/21/24 10:00:00 AM,749.33,11.431,1.239,,,,,
1428,06/21/24 11:00:00 AM,749.12,11.528,1.236,,,,,
1429,06/21/24 12:00:00 PM,748.10,11.528,1.222,,,,,
1430,06/21/24 01:00:00 PM,747.94,11.722,1.220,,,,,
1431,06/21/24 02:00:00 PM,747.26,11.916,1.211,,,,,
1432,06/21/24 03:00:00 PM,746.26,12.497,1.198,,,,,
1433,06/21/24 04:00:00 PM,746.35,12.690,1.200,,,,,
1434,06/21/24 05:00:00 PM,745.70,12.401,1.191,,,,,
1435,06/21/24 06:00:00 PM,745.47,11.916,1.187,,,,,
1436,06/21/24 07:00:00 PM,744.98,11.431,1.180,,,,,
1437,06/21/24 08:00:00 PM,744.52,11.528,1.173,,,,,
1438,06/21/24 09:00:00 PM,745.58,11.625,1.188,,,,,
1439,06/21/24 10:00:00 PM,745.54,11.528,1.187,,,,,
1440,06/21/24 11:00:00 PM,746.19,11.819,1.196,,,,,
1441,06/22/24 12:00:00 AM,746.54,12.013,1.202,,,,,
1442,06/22/24 01:00:00 AM,746.24,11.916,1.197,,,,,
1443,06/22/24 02:00:00 AM,746.75,11.916,1.204,,,,,
1444,06/22/24 03:00:00 AM,746.96,11.819,1.207,,,,,
1445,06/22/24 04:00:00 AM,746.96,11.819,1.207,,,,,
1446,06/22/24 05:00:00 AM,746.96,11.819,1.207,,,,,
1447,06/22/24 06:00:00 AM,747.52,11.916,1.215,,,,,
1448,06/22/24 07:00:00 AM,747.52,11.916,1.215,,,,,
1449,06/22/24 08:00:00 AM,748.03,11.916,1.222,,,,,
1450,06/22/24 09:00:00 AM,747.86,12.110,1.220,,,,,
1451,06/22/24 10:00:00 AM,746.89,12.207,1.206,,,,,
1452,06/22/24 11:00:00 AM,746.93,12.304,1.207,,,,,
1453,06/22/24 12:00:00 PM,746.51,12.497,1.202,,,,,
1454,06/22/24 01:00:00 PM,746.39,12.787,1.200,,,,,
1455,06/22/24 02:00:00 PM,745.74,12.497,1.191,,,,,
1456,06/22/24 03:00:00 PM,744.80,12.110,1.178,,,,,
1457,06/22/24 04:00:00 PM,745.01,12.013,1.180,,,,,
1458,06/22/24 05:00:00 PM,744.91,11.819,1.179,,,,,
1459,06/22/24 06:00:00 PM,744.35,11.722,1.171,,,,,
1460,06/22/24 07:00:00 PM,743.58,11.722,1.161,,,,,
1461,06/22/24 08:00:00 PM,743.93,11.916,1.166,,,,,
1462,06/22/24 09:00:00 PM,743.37,11.819,1.158,,,,,
1463,06/22/24 10:00:00 PM,743.84,11.722,1.164,,,,,
1464,06/22/24 11:00:00 PM,743.79,11.625,1.163,,,,,
1465,06/23/24 12:00:00 AM,743.03,11.625,1.153,,,,,
1466,06/23/24 01:00:00 AM,743.15,11.334,1.154,,,,,
1467,06/23/24 02:00:00 AM,742.84,11.236,1.150,,,,,
1468,06/23/24 03:00:00 AM,743.05,11.139,1.153,,,,,
1469,06/23/24 04:00:00 AM,743.00,11.041,1.152,,,,,
1470,06/23/24 05:00:00 AM,743.35,11.236,1.157,,,,,
1471,06/23/24 06:00:00 AM,743.35,11.236,1.157,,,,,
1472,06/23/24 07:00:00 AM,743.09,11.236,1.154,,,,,
1473,06/23/24 08:00:00 AM,743.91,11.334,1.165,,,,,
1474,06/23/24 09:00:00 AM,743.61,11.236,1.161,,,,,
1475,06/23/24 10:00:00 AM,743.07,11.722,1.154,,,,,
1476,06/23/24 11:00:00 AM,742.91,11.916,1.152,,,,,
1477,06/23/24 12:00:00 PM,742.79,12.207,1.151,,,,,
1478,06/23/24 01:00:00 PM,743.23,12.594,1.157,,,,,
1479,06/23/24 02:00:00 PM,742.79,12.207,1.151,,,,,
1480,06/23/24 03:00:00 PM,742.31,11.722,1.143,,,,,
1481,06/23/24 04:00:00 PM,741.65,11.431,1.134,,,,,
1482,06/23/24 05:00:00 PM,741.49,10.553,1.131,,,,,
1483,06/23/24 06:00:00 PM,742.01,10.063,1.138,,,,,
1484,06/23/24 07:00:00 PM,741.87,9.768,1.135,,,,,
1485,06/23/24 08:00:00 PM,741.73,9.472,1.133,,,,,
1486,06/23/24 09:00:00 PM,742.04,9.077,1.137,,,,,
1487,06/23/24 10:00:00 PM,743.18,8.779,1.152,,,,,
1488,06/23/24 11:00:00 PM,743.54,8.481,1.157,,,,,
1489,06/24/24 12:00:00 AM,744.72,8.282,1.173,,,,,
1490,06/24/24 01:00:00 AM,744.72,8.282,1.173,,,,,
1491,06/24/24 02:00:00 AM,745.43,8.182,1.182,,,,,
1492,06/24/24 03:00:00 AM,745.95,8.182,1.189,,,,,
1493,06/24/24 04:00:00 AM,745.70,8.182,1.186,,,,,
1494,06/24/24 05:00:00 AM,746.66,8.082,1.199,,,,,
1495,06/24/24 06:00:00 AM,746.72,8.182,1.200,,,,,
1496,06/24/24 07:00:00 AM,746.66,8.082,1.199,,,,,
1497,06/24/24 08:00:00 AM,746.92,8.082,1.202,,,,,
1498,06/24/24 09:00:00 AM,747.48,8.182,1.210,,,,,
1499,06/24/24 10:00:00 AM,747.02,8.282,1.204,,,,,
1500,06/24/24 11:00:00 AM,746.77,8.282,1.201,,,,,
1501,06/24/24 12:00:00 PM,747.28,8.282,1.208,,,,,
1502,06/24/24 01:00:00 PM,746.51,8.282,1.197,,,,,
1503,06/24/24 02:00:00 PM,746.77,8.282,1.201,,,,,
1504,06/24/24 03:00:00 PM,746.46,8.182,1.196,,,,,
1505,06/24/24 04:00:00 PM,746.30,8.382,1.194,,,,,
1506,06/24/24 05:00:00 PM,746.40,8.581,1.196,,,,,
1507,06/24/24 06:00:00 PM,746.20,8.680,1.193,,,,,
1508,06/24/24 07:00:00 PM,746.66,8.581,1.199,,,,,
1509,06/24/24 08:00:00 PM,746.87,8.481,1.202,,,,,
1510,06/24/24 09:00:00 PM,746.81,8.382,1.201,,,,,
1511,06/24/24 10:00:00 PM,747.33,8.382,1.208,,,,,
1512,06/24/24 11:00:00 PM,747.59,8.382,1.212,,,,,
1513,06/25/24 12:00:00 AM,748.35,8.382,1.222,,,,,
1514,06/25/24 01:00:00 AM,748.61,8.382,1.226,,,,,
1515,06/25/24 02:00:00 AM,748.86,8.382,1.229,,,,,
1516,06/25/24 03:00:00 AM,749.37,8.382,1.236,,,,,
1517,06/25/24 04:00:00 AM,750.14,8.382,1.247,,,,,
1518,06/25/24 05:00:00 AM,750.14,8.382,1.247,,,,,
1519,06/25/24 06:00:00 AM,750.65,8.382,1.254,,,,,
1520,06/25/24 07:00:00 AM,750.91,8.382,1.257,,,,,
1521,06/25/24 08:00:00 AM,751.42,8.382,1.264,,,,,
1522,06/25/24 09:00:00 AM,751.47,8.481,1.265,,,,,
1523,06/25/24 10:00:00 AM,751.78,8.581,1.269,,,,,
1524,06/25/24 11:00:00 AM,751.88,8.779,1.270,,,,,
1525,06/25/24 12:00:00 PM,751.54,10.161,1.267,,,,,
1526,06/25/24 01:00:00 PM,751.36,10.846,1.266,,,,,
1527,06/25/24 02:00:00 PM,751.29,11.236,1.265,,,,,
1528,06/25/24 03:00:00 PM,751.40,12.013,1.268,,,,,
1529,06/25/24 04:00:00 PM,751.48,11.625,1.268,,,,,
1530,06/25/24 05:00:00 PM,751.04,11.236,1.262,,,,,
1531,06/25/24 06:00:00 PM,751.02,13.365,1.264,,,,,
1532,06/25/24 07:00:00 PM,751.14,13.076,1.266,,,,,
1533,06/25/24 08:00:00 PM,751.23,13.269,1.267,,,,,
1534,06/25/24 09:00:00 PM,750.72,13.269,1.260,,,,,
1535,06/25/24 10:00:00 PM,751.01,12.787,1.263,,,,,
1536,06/25/24 11:00:00 PM,751.31,12.883,1.267,,,,,
1537,06/26/24 12:00:00 AM,750.89,13.076,1.262,,,,,
1538,06/26/24 01:00:00 AM,751.65,13.076,1.272,,,,,
1539,06/26/24 02:00:00 AM,751.32,13.461,1.269,,,,,
1540,06/26/24 03:00:00 AM,751.07,13.461,1.265,,,,,
1541,06/26/24 04:00:00 AM,751.11,13.558,1.266,,,,,
1542,06/26/24 05:00:00 AM,750.68,13.750,1.260,,,,,
1543,06/26/24 06:00:00 AM,751.11,13.558,1.266,,,,,
1544,06/26/24 07:00:00 AM,751.14,13.076,1.266,,,,,
1545,06/26/24 08:00:00 AM,750.28,12.883,1.253,,,,,
1546,06/26/24 09:00:00 AM,749.98,12.787,1.249,,,,,
1547,06/26/24 10:00:00 AM,748.91,12.690,1.234,,,,,
1548,06/26/24 11:00:00 AM,748.44,12.787,1.228,,,,,
1549,06/26/24 12:00:00 PM,748.07,13.076,1.223,,,,,
1550,06/26/24 01:00:00 PM,746.96,13.461,1.209,,,,,
1551,06/26/24 02:00:00 PM,745.47,13.558,1.189,,,,,
1552,06/26/24 03:00:00 PM,745.73,13.558,1.192,,,,,
1553,06/26/24 04:00:00 PM,746.11,13.269,1.197,,,,,
1554,06/26/24 05:00:00 PM,745.55,13.173,1.189,,,,,
1555,06/26/24 06:00:00 PM,745.76,13.076,1.192,,,,,
1556,06/26/24 07:00:00 PM,745.46,12.980,1.188,,,,,
1557,06/26/24 08:00:00 PM,744.57,13.269,1.176,,,,,
1558,06/26/24 09:00:00 PM,744.57,13.269,1.176,,,,,
1559,06/26/24 10:00:00 PM,744.69,12.980,1.177,,,,,
1560,06/26/24 11:00:00 PM,745.71,12.980,1.191,,,,,
1561,06/27/24 12:00:00 AM,745.16,12.883,1.184,,,,,
1562,06/27/24 01:00:00 AM,744.31,13.269,1.173,,,,,
1563,06/27/24 02:00:00 AM,744.19,13.558,1.172,,,,,
1564,06/27/24 03:00:00 AM,744.70,13.558,1.178,,,,,
1565,06/27/24 04:00:00 AM,744.15,14.038,1.172,,,,,
1566,06/27/24 05:00:00 AM,744.75,14.230,1.180,,,,,
1567,06/27/24 06:00:00 AM,744.50,14.230,1.177,,,,,
1568,06/27/24 07:00:00 AM,745.73,14.134,1.193,,,,,
1569,06/27/24 08:00:00 AM,745.43,14.038,1.189,,,,,
1570,06/27/24 09:00:00 AM,745.91,13.942,1.195,,,,,
1571,06/27/24 10:00:00 AM,745.09,13.846,1.184,,,,,
1572,06/27/24 11:00:00 AM,745.56,13.750,1.191,,,,,
1573,06/27/24 12:00:00 PM,745.47,13.558,1.189,,,,,
1574,06/27/24 01:00:00 PM,745.08,13.269,1.183,,,,,
1575,06/27/24 02:00:00 PM,744.90,12.883,1.180,,,,,
1576,06/27/24 03:00:00 PM,745.35,12.207,1.185,,,,,
1577,06/27/24 04:00:00 PM,745.91,11.236,1.192,,,,,
1578,06/27/24 05:00:00 PM,745.94,10.748,1.192,,,,,
1579,06/27/24 06:00:00 PM,746.51,10.357,1.199,,,,,
1580,06/27/24 07:00:00 PM,745.84,10.553,1.190,,,,,
1581,06/27/24 08:00:00 PM,745.54,10.455,1.186,,,,,
1582,06/27/24 09:00:00 PM,745.70,10.259,1.188,,,,,
1583,06/27/24 10:00:00 PM,746.16,10.161,1.194,,,,,
1584,06/27/24 11:00:00 PM,746.37,10.063,1.197,,,,,
1585,06/28/24 12:00:00 AM,745.50,9.866,1.185,,,,,
1586,06/28/24 01:00:00 AM,745.57,9.472,1.185,,,,,
1587,06/28/24 02:00:00 AM,745.32,8.978,1.181,,,,,
1588,06/28/24 03:00:00 AM,746.15,8.581,1.192,,,,,
1589,06/28/24 04:00:00 AM,747.07,8.382,1.205,,,,,
1590,06/28/24 05:00:00 AM,746.97,8.182,1.203,,,,,
1591,06/28/24 06:00:00 AM,747.44,8.082,1.209,,,,,
1592,06/28/24 07:00:00 AM,747.95,8.082,1.216,,,,,
1593,06/28/24 08:00:00 AM,749.48,8.082,1.237,,,,,
1594,06/28/24 09:00:00 AM,750.04,8.680,1.245,,,,,
1595,06/28/24 10:00:00 AM,750.94,9.472,1.258,,,,,
1596,06/28/24 11:00:00 AM,752.11,9.768,1.275,,,,,
